序號,答案
20240706141017,2999.66
20240706142017,4190.78
20240706143017,4245.26
20240706144017,4689.94
20240706145017,5435.82
20240706150017,5635.95
20240706151017,6278.28
20240706152017,-409.8
20240706153017,-165.18
20240706154017,-372.82
20240706155017,-260.17
20240706160017,-225.75
20240706161017,-17.19
20240706162017,68.76
20240706163017,131.64
20240706164017,166.65
20240706165017,193.82
20240328090008,-107.64
20240328091008,-166.62
20240328092008,-138.05
20240328093008,-24.87
20240328094008,77.32
20240328095008,251.84
20240328100008,291.84
20240328101008,474.75
20240328102008,619.23
20240328103008,776.65
20240328104008,-416.47
20240328105008,-208.76
20240328110008,-180.49
20240328111008,-31.62
20240328112008,-49.44
20240328113008,66.07
20240328114008,202.63
20240328115008,185.6
20240328120008,240.67
20240328121008,97.43
20240328122008,301.78
20240328123008,532.97
20240328124008,571.5
20240328125008,607.58
20240328130008,686.53
20240328131008,827.53
20240328132008,996.36
20240328133008,1350.17
20240328134008,1634.4
20240328135008,339.84
20240328140008,-397.44
20240328141008,-359.66
20240328142008,-320.73
20240328143008,937.76
20240328144008,1039.13
20240328145008,2219.14
20240328150008,880.23
20240328151008,1340.04
20240328152008,999.42
20240328153008,1769.63
20240328154008,2450.03
20240328155008,706.15
20240328160008,1687.81
20240328161008,450.13
20240328162008,1340.37
20240328163008,1929.14
20240328164008,319.81
20240328165008,2159.05
20240508090008,178.82
20240508091008,437.9
20240508092008,1364.93
20240508093008,2101.02
20240508094008,978.49
20240508095008,1875.8
20240508100008,3546.07
20240508101008,2905.45
20240508102008,3114.31
20240508103008,2691.42
20240508104008,3338.84
20240508105008,3116.78
20240508110008,2801.83
20240508111008,-507.84
20240508112008,-499.45
20240508113008,-318.75
20240508114008,-178.49
20240508115008,146.65
20240508120008,4.44
20240508121008,31.04
20240508122008,-84.16
20240508123008,150.44
20240508124008,74.69
20240508125008,23.96
20240508130008,124.36
20240508131008,373.99
20240508132008,1240.18
20240508133008,1950.51
20240508134008,962.92
20240508135008,1870.27
20240508140008,3288.31
20240508141008,2679.02
20240508142008,2929.31
20240508143008,2593.37
20240508144008,3410.07
20240508145008,3139.11
20240508150008,2905.96
20240508151008,-617.99
20240508152008,-374.67
20240508153008,-322.12
20240508154008,-181.59
20240508155008,-88.44
20240508160008,-28.18
20240508161008,-11.59
20240508162008,-68.2
20240508163008,-22.27
20240508164008,-64.0
20240508165008,-98.3
20240521090008,568.02
20240521091008,431.6
20240521092008,366.7
20240521093008,428.45
20240521094008,579.5
20240521095008,726.64
20240521100008,830.28
20240521101008,913.64
20240521102008,935.27
20240521103008,972.68
20240521104008,748.22
20240521105008,553.03
20240521110008,526.49
20240521111008,-477.34
20240521112008,-405.05
20240521113008,-279.55
20240521114008,-98.85
20240521115008,-49.02
20240521120008,-99.72
20240521121008,-106.49
20240521122008,-91.44
20240521123008,74.57
20240521124008,248.76
20240521125008,249.27
20240521130008,307.98
20240521131008,155.76
20240521132008,245.93
20240521133008,342.66
20240521134008,443.48
20240521135008,572.44
20240521140008,619.58
20240521141008,730.03
20240521142008,697.91
20240521143008,749.19
20240521144008,645.34
20240521145008,555.3
20240521150008,502.45
20240521151008,1623.69
20240521152008,1606.8
20240521153008,2098.15
20240521154008,2065.23
20240521155008,1922.34
20240521160008,536.72
20240521161008,887.27
20240521162008,726.12
20240521163008,1533.02
20240521164008,2410.25
20240521165008,779.36
20240618090008,146.59
20240618091008,222.33
20240618092008,296.94
20240618093008,212.03
20240618094008,415.89
20240618095008,745.37
20240618100008,657.44
20240618101008,835.73
20240618102008,870.96
20240618103008,1077.14
20240618104008,972.78
20240618105008,1070.08
20240618110008,1695.55
20240618111008,1604.41
20240618112008,1841.79
20240618113008,1686.6
20240618114008,1614.75
20240618115008,641.52
20240618120008,1131.03
20240618121008,696.28
20240618122008,1426.52
20240618123008,2306.28
20240618124008,654.22
20240618125008,1687.81
20240618130008,450.13
20240618131008,1340.37
20240618132008,1929.14
20240618133008,319.81
20240618134008,2159.05
20240618135008,66.89
20240618140008,1602.69
20240618141008,1753.2
20240618142008,122.64
20240618143008,2536.12
20240618144008,-441.5
20240618145008,1988.27
20240618150008,1412.33
20240618151008,20.09
20240618152008,2859.19
20240618153008,-936.7
20240618154008,2189.07
20240618155008,939.76
20240618160008,80.55
20240618161008,3339.94
20240618162008,-1311.53
20240618163008,2302.75
20240618164008,464.03
20240618165008,296.74
20240630090008,3.12
20240630091008,112.67
20240630092008,324.07
20240630093008,236.2
20240630094008,203.09
20240630095008,267.37
20240630100008,117.46
20240630101008,150.34
20240630102008,172.55
20240630103008,157.19
20240630104008,-84.26
20240630105008,159.65
20240630110008,88.75
20240630111008,-290.93
20240630112008,-434.83
20240630113008,-328.49
20240630114008,-218.37
20240630115008,-232.01
20240630120008,-225.07
20240630121008,-171.56
20240630122008,-187.59
20240630123008,-151.65
20240630124008,-126.46
20240630125008,-87.12
20240630130008,-39.89
20240630131008,-9.76
20240630132008,135.19
20240630133008,482.47
20240630134008,298.22
20240630135008,198.3
20240630140008,241.17
20240630141008,108.66
20240630142008,61.94
20240630143008,46.79
20240630144008,889.8
20240630145008,1237.76
20240630150008,2593.43
20240630151008,2031.66
20240630152008,1066.81
20240630153008,1152.07
20240630154008,1380.56
20240630155008,1815.77
20240630160008,2053.6
20240630161008,808.98
20240630162008,1329.2
20240630163008,649.62
20240630164008,1565.6
20240630165008,2360.04
20240702090008,1095.35
20240702091008,1374.11
20240702092008,1668.3
20240702093008,2002.7
20240702094008,2299.95
20240702095008,2549.48
20240702100008,2747.59
20240702101008,3020.67
20240702102008,3230.76
20240702103008,-606.44
20240702104008,-460.68
20240702105008,-339.32
20240702110008,-83.3
20240702111008,-16.53
20240702112008,-125.04
20240702113008,-140.52
20240702114008,-101.12
20240702115008,-106.64
20240702120008,-83.19
20240702121008,-79.75
20240702122008,-51.08
20240702123008,-17.67
20240702124008,-2.14
20240702125008,30.95
20240702130008,33.54
20240702131008,58.02
20240702132008,59.93
20240702133008,74.45
20240702134008,64.88
20240702135008,68.0
20240702140008,65.31
20240702141008,74.31
20240702142008,60.35
20240702143008,2017.62
20240702144008,1665.5
20240702145008,2440.49
20240702150008,2327.36
20240702151008,2349.85
20240702152008,599.0
20240702153008,813.79
20240702154008,645.53
20240702155008,1467.88
20240702160008,2289.8
20240702161008,890.6
20240702162008,1687.81
20240702163008,450.13
20240702164008,1340.37
20240702165008,1929.14
20240812090008,-36.58
20240812091008,-5.92
20240812092008,24.6
20240812093008,28.99
20240812094008,60.91
20240812095008,60.75
20240812100008,86.22
20240812101008,83.79
20240812102008,106.95
20240812103008,101.28
20240812104008,104.22
20240812105008,99.29
20240812110008,1999.3
20240812111008,1713.77
20240812112008,2441.08
20240812113008,2281.58
20240812114008,2298.89
20240812115008,617.1
20240812120008,822.96
20240812121008,679.36
20240812122008,1479.91
20240812123008,2303.58
20240812124008,874.02
20240812125008,1687.81
20240812130008,450.13
20240812131008,1340.37
20240812132008,1929.14
20240812133008,319.81
20240812134008,2159.05
20240812135008,66.89
20240812140008,1602.69
20240812141008,1753.2
20240812142008,122.64
20240812143008,2536.12
20240812144008,-441.5
20240812145008,1988.27
20240812150008,1412.33
20240812151008,20.09
20240812152008,2859.19
20240812153008,-936.7
20240812154008,2189.07
20240812155008,939.76
20240812160008,80.55
20240812161008,3339.94
20240812162008,-1311.53
20240812163008,2302.75
20240812164008,464.03
20240812165008,296.74
20240828090008,-18.98
20240828091008,9.45
20240828092008,31.54
20240828093008,77.17
20240828094008,84.03
20240828095008,99.6
20240828100008,129.34
20240828101008,205.81
20240828102008,199.13
20240828103008,166.77
20240828104008,197.69
20240828105008,1938.47
20240828110008,1715.25
20240828111008,2420.66
20240828112008,2328.69
20240828113008,2312.32
20240828114008,598.0
20240828115008,810.51
20240828120008,664.34
20240828121008,1475.88
20240828122008,2307.9
20240828123008,868.13
20240828124008,1687.81
20240828125008,450.13
20240828130008,1340.37
20240828131008,1929.14
20240828132008,319.81
20240828133008,2159.05
20240828134008,66.89
20240828135008,1602.69
20240828140008,1753.2
20240828141008,122.64
20240828142008,2536.12
20240828143008,-441.5
20240828144008,1988.27
20240828145008,1412.33
20240828150008,20.09
20240828151008,2859.19
20240828152008,-936.7
20240828153008,2189.07
20240828154008,939.76
20240828155008,80.55
20240828160008,3339.94
20240828161008,-1311.53
20240828162008,2302.75
20240828163008,464.03
20240828164008,296.74
20240828165008,3934.5
20240307090010,-50.74
20240307091010,66.25
20240307092010,117.57
20240307093010,106.18
20240307094010,104.57
20240307095010,150.58
20240307100010,282.15
20240307101010,1640.96
20240307102010,1807.35
20240307103010,2177.1
20240307104010,2271.42
20240307105010,2410.98
20240307110010,1009.48
20240307111010,1148.2
20240307112010,834.13
20240307113010,1497.6
20240307114010,2223.63
20240307115010,774.25
20240307120010,1687.81
20240307121010,450.13
20240307122010,1340.37
20240307123010,1929.14
20240307124010,319.81
20240307125010,2159.05
20240307130010,66.89
20240307131010,1602.69
20240307132010,1753.2
20240307133010,122.64
20240307134010,2536.12
20240307135010,-441.5
20240307140010,1988.27
20240307141010,1412.33
20240307142010,20.09
20240307143010,2859.19
20240307144010,-936.7
20240307145010,2189.07
20240307150010,939.76
20240307151010,80.55
20240307152010,3339.94
20240307153010,-1311.53
20240307154010,2302.75
20240307155010,464.03
20240307160010,296.74
20240307161010,3934.5
20240307162010,-1437.02
20240307163010,2498.5
20240307164010,-27.08
20240307165010,677.93
20240310090010,47.73
20240310091010,5.84
20240310092010,-30.43
20240310093010,15.95
20240310094010,-2.18
20240310095010,91.24
20240310100010,61.97
20240310101010,1516.99
20240310102010,1663.68
20240310103010,2130.25
20240310104010,1968.69
20240310105010,2119.91
20240310110010,962.24
20240310111010,1064.74
20240310112010,826.24
20240310113010,1483.06
20240310114010,2268.25
20240310115010,678.17
20240310120010,1687.81
20240310121010,450.13
20240310122010,1340.37
20240310123010,1929.14
20240310124010,319.81
20240310125010,2159.05
20240310130010,66.89
20240310131010,1602.69
20240310132010,1753.2
20240310133010,122.64
20240310134010,2536.12
20240310135010,-441.5
20240310140010,1988.27
20240310141010,1412.33
20240310142010,20.09
20240310143010,2859.19
20240310144010,-936.7
20240310145010,2189.07
20240310150010,939.76
20240310151010,80.55
20240310152010,3339.94
20240310153010,-1311.53
20240310154010,2302.75
20240310155010,464.03
20240310160010,296.74
20240310161010,3934.5
20240310162010,-1437.02
20240310163010,2498.5
20240310164010,-27.08
20240310165010,677.93
20240423090010,659.5
20240423091010,567.96
20240423092010,783.77
20240423093010,978.21
20240423094010,987.88
20240423095010,428.92
20240423100010,456.56
20240423101010,514.21
20240423102010,547.54
20240423103010,1029.55
20240423104010,1205.49
20240423105010,1773.74
20240423110010,1898.03
20240423111010,1890.93
20240423112010,1890.54
20240423113010,1805.01
20240423114010,1703.97
20240423115010,573.48
20240423120010,924.31
20240423121010,846.76
20240423122010,1574.09
20240423123010,2271.15
20240423124010,605.25
20240423125010,1687.81
20240423130010,450.13
20240423131010,1340.37
20240423132010,1929.14
20240423133010,319.81
20240423134010,2159.05
20240423135010,66.89
20240423140010,1602.69
20240423141010,1753.2
20240423142010,122.64
20240423143010,2536.12
20240423144010,-441.5
20240423145010,1988.27
20240423150010,1412.33
20240423151010,20.09
20240423152010,2859.19
20240423153010,-936.7
20240423154010,2189.07
20240423155010,939.76
20240423160010,80.55
20240423161010,3339.94
20240423162010,-1311.53
20240423163010,2302.75
20240423164010,464.03
20240423165010,296.74
20240519090010,841.84
20240519091010,1096.46
20240519092010,700.44
20240519093010,888.03
20240519094010,-546.85
20240519095010,-263.82
20240519100010,-267.15
20240519101010,-46.98
20240519102010,-82.88
20240519103010,-107.3
20240519104010,-183.11
20240519105010,-92.65
20240519110010,-41.45
20240519111010,16.04
20240519112010,305.36
20240519113010,450.79
20240519114010,245.16
20240519115010,314.13
20240519120010,497.56
20240519121010,535.27
20240519122010,833.72
20240519123010,839.42
20240519124010,805.12
20240519125010,875.27
20240519130010,1004.6
20240519131010,1127.93
20240519132010,997.06
20240519133010,1126.77
20240519134010,-608.77
20240519135010,-426.57
20240519140010,-339.38
20240519141010,-70.35
20240519142010,8.48
20240519143010,28.02
20240519144010,37.9
20240519145010,-23.94
20240519150010,-25.0
20240519151010,434.24
20240519152010,671.52
20240519153010,1054.71
20240519154010,1301.19
20240519155010,1361.43
20240519160010,797.96
20240519161010,855.98
20240519162010,742.29
20240519163010,925.16
20240519164010,1523.24
20240519165010,2697.88
20240619090010,-34.24
20240619091010,75.04
20240619092010,84.89
20240619093010,94.68
20240619094010,113.91
20240619095010,162.71
20240619100010,229.5
20240619101010,427.21
20240619102010,636.11
20240619103010,861.89
20240619104010,725.6
20240619105010,632.65
20240619110010,1744.26
20240619111010,1222.05
20240619112010,-526.58
20240619113010,-464.7
20240619114010,-374.95
20240619115010,-156.28
20240619120010,-322.88
20240619121010,-371.74
20240619122010,-269.68
20240619123010,-211.12
20240619124010,-154.13
20240619125010,-134.14
20240619130010,-152.82
20240619131010,-101.18
20240619132010,-46.85
20240619133010,-33.37
20240619134010,4.03
20240619135010,177.29
20240619140010,346.6
20240619141010,388.13
20240619142010,451.34
20240619143010,303.15
20240619144010,131.18
20240619145010,100.85
20240619150010,259.29
20240619151010,120.08
20240619152010,-405.34
20240619153010,-554.75
20240619154010,-276.75
20240619155010,-216.89
20240619160010,-141.09
20240619161010,-11.51
20240619162010,161.78
20240619163010,77.54
20240619164010,296.29
20240619165010,249.01
20240711090010,-361.33
20240711091010,-448.92
20240711092010,-421.07
20240711093010,-395.26
20240711094010,-298.65
20240711095010,-290.08
20240711100010,-231.82
20240711101010,-250.79
20240711102010,221.86
20240711103010,-146.83
20240711104010,2030.54
20240711105010,1930.93
20240711110010,-716.11
20240711111010,747.35
20240711112010,615.48
20240711113010,823.66
20240711114010,1264.77
20240711115010,2282.34
20240711120010,1018.03
20240711121010,2338.94
20240711122010,1520.4
20240711123010,2455.1
20240711124010,2465.25
20240711125010,648.75
20240711130010,1687.81
20240711131010,450.13
20240711132010,1340.37
20240711133010,1929.14
20240711134010,319.81
20240711135010,2159.05
20240711140010,66.89
20240711141010,1602.69
20240711142010,1753.2
20240711143010,122.64
20240711144010,2536.12
20240711145010,-441.5
20240711150010,1988.27
20240711151010,1412.33
20240711152010,20.09
20240711153010,2859.19
20240711154010,-936.7
20240711155010,2189.07
20240711160010,939.76
20240711161010,80.55
20240711162010,3339.94
20240711163010,-1311.53
20240711164010,2302.75
20240711165010,464.03
20240207090017,663.47
20240207091017,824.45
20240207092017,788.05
20240207093017,1027.09
20240207094017,1123.08
20240207095017,1753.8
20240207100017,1405.64
20240207101017,1724.57
20240207102017,1639.0
20240207103017,1716.14
20240207104017,1755.21
20240207105017,751.33
20240207110017,990.39
20240207111017,849.44
20240207112017,1577.55
20240207113017,2278.62
20240207114017,577.01
20240207115017,1687.81
20240207120017,450.13
20240207121017,1340.37
20240207122017,1929.14
20240207123017,319.81
20240207124017,2159.05
20240207125017,66.89
20240207130017,1602.69
20240207131017,1753.2
20240207132017,122.64
20240207133017,2536.12
20240207134017,-441.5
20240207135017,1988.27
20240207140017,1412.33
20240207141017,20.09
20240207142017,2859.19
20240207143017,-936.7
20240207144017,2189.07
20240207145017,939.76
20240207150017,80.55
20240207151017,3339.94
20240207152017,-1311.53
20240207153017,2302.75
20240207154017,464.03
20240207155017,296.74
20240207160017,3934.5
20240207161017,-1437.02
20240207162017,2498.5
20240207163017,-27.08
20240207164017,677.93
20240207165017,4181.59
20240224090017,449.51
20240224091017,817.95
20240224092017,979.39
20240224093017,1680.9
20240224094017,2132.24
20240224095017,1876.92
20240224100017,-399.48
20240224101017,-326.07
20240224102017,-364.95
20240224103017,-81.2
20240224104017,-28.45
20240224105017,76.54
20240224110017,-65.38
20240224111017,-28.17
20240224112017,-91.93
20240224113017,-31.08
20240224114017,181.61
20240224115017,300.21
20240224120017,423.84
20240224121017,611.87
20240224122017,753.68
20240224123017,797.69
20240224124017,899.23
20240224125017,1463.84
20240224130017,1615.88
20240224131017,1926.08
20240224132017,1766.31
20240224133017,1683.09
20240224134017,724.56
20240224135017,931.16
20240224140017,786.18
20240224141017,1532.9
20240224142017,2370.73
20240224143017,637.4
20240224144017,1687.81
20240224145017,450.13
20240224150017,1340.37
20240224151017,1929.14
20240224152017,319.81
20240224153017,2159.05
20240224154017,66.89
20240224155017,1602.69
20240224160017,1753.2
20240224161017,122.64
20240224162017,2536.12
20240224163017,-441.5
20240224164017,1988.27
20240224165017,1412.33
20240318090017,68.92
20240318091017,74.44
20240318092017,110.36
20240318093017,275.55
20240318094017,268.88
20240318095017,362.8
20240318100017,418.99
20240318101017,374.81
20240318102017,1575.89
20240318103017,1605.73
20240318104017,2095.66
20240318105017,1861.54
20240318110017,1823.1
20240318111017,723.35
20240318112017,890.99
20240318113017,778.31
20240318114017,1505.59
20240318115017,2368.81
20240318120017,714.24
20240318121017,1687.81
20240318122017,450.13
20240318123017,1340.37
20240318124017,1929.14
20240318125017,319.81
20240318130017,2159.05
20240318131017,66.89
20240318132017,1602.69
20240318133017,1753.2
20240318134017,122.64
20240318135017,2536.12
20240318140017,-441.5
20240318141017,1988.27
20240318142017,1412.33
20240318143017,20.09
20240318144017,2859.19
20240318145017,-936.7
20240318150017,2189.07
20240318151017,939.76
20240318152017,80.55
20240318153017,3339.94
20240318154017,-1311.53
20240318155017,2302.75
20240318160017,464.03
20240318161017,296.74
20240318162017,3934.5
20240318163017,-1437.02
20240318164017,2498.5
20240318165017,-27.08
20240509090017,242.17
20240509091017,409.9
20240509092017,488.23
20240509093017,608.74
20240509094017,803.27
20240509095017,816.9
20240509100017,1131.5
20240509101017,1439.42
20240509102017,1557.31
20240509103017,1589.68
20240509104017,1660.91
20240509105017,1407.72
20240509110017,1611.87
20240509111017,-344.84
20240509112017,-380.35
20240509113017,-248.05
20240509114017,-133.86
20240509115017,-47.22
20240509120017,-179.96
20240509121017,-197.72
20240509122017,-239.86
20240509123017,-244.91
20240509124017,-166.29
20240509125017,-77.72
20240509130017,-17.44
20240509131017,1.56
20240509132017,60.2
20240509133017,149.45
20240509134017,114.91
20240509135017,273.35
20240509140017,358.74
20240509141017,424.86
20240509142017,390.92
20240509143017,474.1
20240509144017,400.41
20240509145017,533.19
20240509150017,-352.97
20240509151017,-279.34
20240509152017,-274.48
20240509153017,-105.75
20240509154017,-141.5
20240509155017,-93.92
20240509160017,-89.47
20240509161017,-53.43
20240509162017,-99.14
20240509163017,-36.18
20240509164017,-3.11
20240509165017,47.92
20240602090017,-123.86
20240602091017,-5.53
20240602092017,139.1
20240602093017,-288.26
20240602094017,-348.62
20240602095017,-319.2
20240602100017,-248.81
20240602101017,-276.87
20240602102017,-253.7
20240602103017,-153.79
20240602104017,-121.93
20240602105017,144.07
20240602110017,190.96
20240602111017,227.11
20240602112017,182.16
20240602113017,81.64
20240602114017,78.61
20240602115017,178.1
20240602120017,-62.23
20240602121017,177.92
20240602122017,211.8
20240602123017,337.41
20240602124017,186.63
20240602125017,953.33
20240602130017,958.59
20240602131017,741.88
20240602132017,808.97
20240602133017,406.0
20240602134017,1665.81
20240602135017,1628.22
20240602140017,2165.59
20240602141017,2115.71
20240602142017,2028.17
20240602143017,552.2
20240602144017,925.02
20240602145017,722.06
20240602150017,1536.12
20240602151017,2410.97
20240602152017,804.92
20240602153017,1687.81
20240602154017,450.13
20240602155017,1340.37
20240602160017,1929.14
20240602161017,319.81
20240602162017,2159.05
20240602163017,66.89
20240602164017,1602.69
20240602165017,1753.2
20240604090017,199.29
20240604091017,314.79
20240604092017,351.11
20240604093017,529.17
20240604094017,653.03
20240604095017,835.75
20240604100017,1289.33
20240604101017,1259.73
20240604102017,1848.57
20240604103017,2999.01
20240604104017,4495.91
20240604105017,8402.56
20240604110017,8272.55
20240604111017,1702.57
20240604112017,2599.76
20240604113017,-72.96
20240604114017,1029.53
20240604115017,1897.35
20240604120017,1792.35
20240604121017,1217.6
20240604122017,1211.63
20240604123017,796.46
20240604124017,1650.05
20240604125017,2541.56
20240604130017,741.68
20240604131017,1687.81
20240604132017,450.13
20240604133017,1340.37
20240604134017,1929.14
20240604135017,319.81
20240604140017,2159.05
20240604141017,66.89
20240604142017,1602.69
20240604143017,1753.2
20240604144017,122.64
20240604145017,2536.12
20240604150017,-441.5
20240604151017,1988.27
20240604152017,1412.33
20240604153017,20.09
20240604154017,2859.19
20240604155017,-936.7
20240604160017,2189.07
20240604161017,939.76
20240604162017,80.55
20240604163017,3339.94
20240604164017,-1311.53
20240604165017,2302.75
20240609090017,235.04
20240609091017,1040.42
20240609092017,1913.95
20240609093017,2550.23
20240609094017,3075.08
20240609095017,1151.84
20240609100017,3922.74
20240609101017,4848.14
20240609102017,2962.81
20240609103017,2873.15
20240609104017,6561.59
20240609105017,7355.91
20240609110017,4920.96
20240609111017,6382.78
20240609112017,6352.38
20240609113017,7760.51
20240609114017,363.69
20240609115017,498.52
20240609120017,1091.77
20240609121017,2234.67
20240609122017,2581.43
20240609123017,786.24
20240609124017,1547.38
20240609125017,777.98
20240609130017,1690.21
20240609131017,2476.47
20240609132017,753.16
20240609133017,1687.81
20240609134017,450.13
20240609135017,1340.37
20240609140017,1929.14
20240609141017,319.81
20240609142017,2159.05
20240609143017,66.89
20240609144017,1602.69
20240609145017,1753.2
20240609150017,122.64
20240609151017,2536.12
20240609152017,-441.5
20240609153017,1988.27
20240609154017,1412.33
20240609155017,20.09
20240609160017,2859.19
20240609161017,-936.7
20240609162017,2189.07
20240609163017,939.76
20240609164017,80.55
20240609165017,3339.94
20240709090017,1067.5
20240709091017,1382.14
20240709092017,1674.76
20240709093017,1968.08
20240709094017,2109.23
20240709095017,-491.85
20240709100017,-285.27
20240709101017,-182.73
20240709102017,-63.47
20240709103017,-51.89
20240709104017,-127.1
20240709105017,-65.92
20240709110017,13.09
20240709111017,141.62
20240709112017,-506.62
20240709113017,-277.92
20240709114017,-305.93
20240709115017,-192.9
20240709120017,-271.13
20240709121017,-251.26
20240709122017,-231.98
20240709123017,-174.7
20240709124017,-141.35
20240709125017,-138.03
20240709130017,-89.49
20240709131017,-52.64
20240709132017,-13.02
20240709133017,-3.1
20240709134017,8.08
20240709135017,31.83
20240709140017,29.72
20240709141017,35.83
20240709142017,20.77
20240709143017,54.88
20240709144017,15.58
20240709145017,40.06
20240709150017,13.87
20240709151017,-2.12
20240709152017,-210.67
20240709153017,-319.83
20240709154017,-382.47
20240709155017,-288.19
20240709160017,-279.18
20240709161017,-296.69
20240709162017,-294.05
20240709163017,-127.51
20240709164017,-236.96
20240709165017,-165.52
20240106090001,5987.01
20240106091001,4059.23
20240106092001,5711.07
20240106093001,3912.62
20240106094001,7741.73
20240106095001,-801.97
20240106100001,734.54
20240106101001,1308.07
20240106102001,2528.46
20240106103001,2183.61
20240106104001,1402.92
20240106105001,1313.59
20240106110001,1139.06
20240106111001,1810.43
20240106112001,2354.28
20240106113001,675.36
20240106114001,1687.81
20240106115001,450.13
20240106120001,1340.37
20240106121001,1929.14
20240106122001,319.81
20240106123001,2159.05
20240106124001,66.89
20240106125001,1602.69
20240106130001,1753.2
20240106131001,122.64
20240106132001,2536.12
20240106133001,-441.5
20240106134001,1988.27
20240106135001,1412.33
20240106140001,20.09
20240106141001,2859.19
20240106142001,-936.7
20240106143001,2189.07
20240106144001,939.76
20240106145001,80.55
20240106150001,3339.94
20240106151001,-1311.53
20240106152001,2302.75
20240106153001,464.03
20240106154001,296.74
20240106155001,3934.5
20240106160001,-1437.02
20240106161001,2498.5
20240106162001,-27.08
20240106163001,677.93
20240106164001,4181.59
20240106165001,-1188.42
20240111090001,901.89
20240111091001,1041.06
20240111092001,1196.3
20240111093001,1243.36
20240111094001,1299.91
20240111095001,-575.44
20240111100001,-513.59
20240111101001,-388.45
20240111102001,-176.07
20240111103001,-107.18
20240111104001,68.9
20240111105001,-139.63
20240111110001,-75.79
20240111111001,24.32
20240111112001,155.18
20240111113001,145.98
20240111114001,184.73
20240111115001,263.59
20240111120001,325.0
20240111121001,382.19
20240111122001,357.78
20240111123001,1393.56
20240111124001,1316.61
20240111125001,1918.0
20240111130001,1867.75
20240111131001,1876.1
20240111132001,788.5
20240111133001,967.19
20240111134001,722.82
20240111135001,1429.8
20240111140001,2291.47
20240111141001,655.77
20240111142001,1687.81
20240111143001,450.13
20240111144001,1340.37
20240111145001,1929.14
20240111150001,319.81
20240111151001,2159.05
20240111152001,66.89
20240111153001,1602.69
20240111154001,1753.2
20240111155001,122.64
20240111160001,2536.12
20240111161001,-441.5
20240111162001,1988.27
20240111163001,1412.33
20240111164001,20.09
20240111165001,2859.19
20240213090001,4651.47
20240213091001,6140.93
20240213092001,7903.14
20240213093001,7057.53
20240213094001,3399.91
20240213095001,2398.85
20240213100001,-20.79
20240213101001,5.48
20240213102001,220.47
20240213103001,344.17
20240213104001,477.36
20240213105001,1311.86
20240213110001,2434.23
20240213111001,2835.83
20240213112001,3064.07
20240213113001,3960.15
20240213114001,4046.27
20240213115001,4025.33
20240213120001,5674.57
20240213121001,5783.69
20240213122001,4656.98
20240213123001,3748.78
20240213124001,2474.2
20240213125001,68.07
20240213130001,434.42
20240213131001,1319.98
20240213132001,2132.44
20240213133001,2063.88
20240213134001,1138.48
20240213135001,1922.97
20240213140001,1044.91
20240213141001,1806.23
20240213142001,2334.48
20240213143001,671.34
20240213144001,1687.81
20240213145001,450.13
20240213150001,1340.37
20240213151001,1929.14
20240213152001,319.81
20240213153001,2159.05
20240213154001,66.89
20240213155001,1602.69
20240213160001,1753.2
20240213161001,122.64
20240213162001,2536.12
20240213163001,-441.5
20240213164001,1988.27
20240213165001,1412.33
20240508090001,178.82
20240508091001,437.9
20240508092001,1364.93
20240508093001,2101.02
20240508094001,978.49
20240508095001,1875.8
20240508100001,3546.07
20240508101001,2905.45
20240508102001,3114.31
20240508103001,2691.42
20240508104001,3338.84
20240508105001,3116.78
20240508110001,2801.83
20240508111001,-507.84
20240508112001,-499.45
20240508113001,-318.75
20240508114001,-178.49
20240508115001,146.65
20240508120001,4.44
20240508121001,31.04
20240508122001,-84.16
20240508123001,150.44
20240508124001,74.69
20240508125001,23.96
20240508130001,124.36
20240508131001,373.99
20240508132001,1240.18
20240508133001,1950.51
20240508134001,962.92
20240508135001,1870.27
20240508140001,3288.31
20240508141001,2679.02
20240508142001,2929.31
20240508143001,2593.37
20240508144001,3410.07
20240508145001,3139.11
20240508150001,2905.96
20240508151001,-617.99
20240508152001,-374.67
20240508153001,-322.12
20240508154001,-181.59
20240508155001,-88.44
20240508160001,-28.18
20240508161001,-11.59
20240508162001,-68.2
20240508163001,-22.27
20240508164001,-64.0
20240508165001,-98.3
20240510090001,783.81
20240510091001,666.26
20240510092001,781.47
20240510093001,1108.5
20240510094001,1315.31
20240510095001,1577.18
20240510100001,1092.88
20240510101001,1265.36
20240510102001,1280.62
20240510103001,1227.25
20240510104001,2303.57
20240510105001,2895.18
20240510110001,5322.66
20240510111001,-598.36
20240510112001,-169.6
20240510113001,-878.37
20240510114001,-376.7
20240510115001,-29.76
20240510120001,-17.22
20240510121001,-62.02
20240510122001,-94.09
20240510123001,-165.51
20240510124001,15.38
20240510125001,119.91
20240510130001,182.89
20240510131001,49.23
20240510132001,209.8
20240510133001,267.51
20240510134001,292.69
20240510135001,303.34
20240510140001,175.75
20240510141001,406.99
20240510142001,364.21
20240510143001,603.71
20240510144001,1618.51
20240510145001,1816.86
20240510150001,2161.88
20240510151001,2151.07
20240510152001,2111.1
20240510153001,691.43
20240510154001,877.28
20240510155001,761.77
20240510160001,1515.69
20240510161001,2387.81
20240510162001,750.88
20240510163001,1687.81
20240510164001,450.13
20240510165001,1340.37
20240524090001,703.38
20240524091001,689.95
20240524092001,694.92
20240524093001,635.41
